job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label
JOB-101154,2026-07-24 09:54,DocumentProcessing,Low,us-east,40.39,512,2,0,i3.large,Storage optimized,2 vCPUs,15.25 GiB,Up to 10 Gigabit,$0.1560 hourly,$0.0385 hourly,77.5,61.6,11,114.2,279.9,39.16,38.23,83.4,192.7,0.0167,Bottleneck
JOB-106303,2026-06-14 18:30,WebScraping,High,ap-south,89.29,512,2,3,r9g.12xlarge,Memory optimized,48 vCPUs,384 GiB,25 Gigabit,$3.0821 hourly,$0.9511 hourly,35.5,66.9,13,61.1,50.9,59.94,45.45,26.6,56.9,0.09743,Normal
JOB-105130,2026-07-12 13:25,Streaming,Medium,us-east,46.24,2048,2,0,m5d.metal,General purpose,96 vCPUs,384 GiB,25 Gigabit,$5.4240 hourly,$1.3781 hourly,27.8,92.0,16,4.6,74.9,30.47,28.43,16.8,26.4,0.07955,Normal
JOB-102479,2026-06-05 09:14,WebScraping,Critical,eu-central,7.7,2048,3,0,c7gd.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 15 Gigabit,$0.3629 hourly,$0.1464 hourly,56.0,61.9,10,34.6,206.7,40.75,9.33,78.5,107.3,0.03245,Bottleneck
JOB-102468,2026-07-30 15:20,Aggregation,High,us-east,7.18,4096,2,0,r6i.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2520 hourly,$0.1348 hourly,46.7,85.2,12,66.2,123.1,41.56,19.45,80.1,37.5,0.00525,Normal
JOB-109233,2026-06-14 13:39,Aggregation,High,us-east,5.59,1024,3,1,is4gen.xlarge,Storage optimized,4 vCPUs,24 GiB,Up to 25 Gigabit,$0.5763 hourly,$0.1642 hourly,41.2,97.0,14,31.8,153.8,38.44,0.5,7.3,20.2,0.0097,Normal
JOB-109151,2026-08-07 12:08,WebScraping,Critical,us-west,48.33,2048,2,0,c5d.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0960 hourly,$0.0312 hourly,70.1,75.2,3,28.1,95.3,15.51,28.53,39.7,1109.7,0.05918,Bottleneck
JOB-103607,2026-08-12 16:24,DocumentProcessing,Low,ap-south,121.9,512,2,0,m7a.24xlarge,General purpose,96 vCPUs,384 GiB,37.5 Gigabit,$5.5642 hourly,$1.1612 hourly,66.3,68.8,18,29.6,115.8,16.87,49.15,79.3,53.1,0.16414,Normal
JOB-105236,2026-07-23 09:24,ETL,Medium,us-west,41.66,512,5,2,c8gb.8xlarge,Compute optimized,32 vCPUs,64 GiB,66.66 Gigabit,$1.8960 hourly,$0.6206 hourly,81.0,28.0,14,82.1,103.8,22.47,20.77,46.9,36.3,0.09559,Normal
JOB-103566,2026-08-23 18:01,Aggregation,Medium,ap-south,18.45,512,2,0,c7i.16xlarge,Compute optimized,64 vCPUs,128 GiB,25 Gigabit,$2.8560 hourly,$0.9336 hourly,39.7,46.2,9,28.8,88.4,49.86,62.22,37.6,23.7,0.0376,Normal
JOB-102987,2026-08-08 12:21,DocumentProcessing,High,us-west,42.11,512,3,0,c8gd.16xlarge,Compute optimized,64 vCPUs,128 GiB,30 Gigabit,$3.1354 hourly,$0.9031 hourly,94.0,51.2,17,51.1,42.9,41.59,39.08,38.8,61.8,0.16147,Normal
JOB-109070,2026-08-14 10:20,DocumentProcessing,Low,us-east,42.48,4096,1,1,m6in.xlarge,General purpose,4 vCPUs,16 GiB,Up to 30 Gigabit,$0.2785 hourly,$0.1126 hourly,93.5,71.2,10,60.2,93.9,30.71,26.42,27.5,409.3,0.03166,Bottleneck
JOB-106316,2026-08-09 18:26,WebScraping,Medium,eu-central,29.15,2048,3,0,r8g.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.2356 hourly,$0.0716 hourly,19.3,51.1,10,77.3,58.1,47.25,24.59,29.3,67.5,0.01325,Normal
JOB-109419,2026-07-21 11:06,WebScraping,Low,us-east,65.9,2048,5,0,c7i-flex.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.6783 hourly,$0.2708 hourly,89.9,29.7,11,155.1,136.5,30.34,51.97,118.3,363.3,0.34226,Bottleneck
JOB-108830,2026-08-21 18:02,DocumentProcessing,Critical,us-west,8.19,1024,2,0,c7i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1785 hourly,$0.0535 hourly,24.6,70.9,12,12.7,25.1,27.75,45.27,29.1,45.0,0.00446,Normal
JOB-106125,2026-08-19 09:23,DocumentProcessing,Medium,us-west,128.66,2048,3,0,c6i.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0850 hourly,$0.0339 hourly,66.3,56.8,14,33.6,29.6,83.16,42.72,24.1,873.9,0.0619,Bottleneck
JOB-107094,2026-07-17 13:38,Streaming,Medium,eu-central,24.9,1024,1,0,c8a.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.1078 hourly,$0.0391 hourly,66.5,35.5,9,68.1,39.7,25.97,22.83,93.4,44.7,0.00134,Bottleneck
JOB-106444,2026-06-06 18:09,Streaming,Low,eu-central,23.19,2048,2,1,c6g.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0680 hourly,$0.0253 hourly,27.8,65.8,5,31.9,104.9,36.27,34.68,36.8,49.4,0.00187,Normal
JOB-103258,2026-07-04 20:52,DocumentProcessing,High,eu-central,15.34,4096,2,2,m5zn.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1652 hourly,$0.0427 hourly,19.7,44.7,15,18.5,70.8,49.4,37.68,26.0,214.0,0.01964,Bottleneck
JOB-106628,2026-08-25 22:01,documentprocessing,High,eu-central,10.89,2048,2,0,c7g.16xlarge,Compute optimized,64 vCPUs,128 GiB,30 Gigabit,$2.3200 hourly,$0.6502 hourly,11.3,62.3,21,44.3,43.6,31.03,30.42,58.1,30.7,0.03957,Normal
JOB-101951,2026-07-01 20:30,ETL,High,ap-south,30.86,1024,3,0,c6gd.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 10 Gigabit,$0.6144 hourly,$0.1757 hourly,49.5,20.6,16,54.1,65.7,44.07,29.83,33.9,35.8,0.01833,Normal
JOB-103109,2026-08-28 16:27,WebScraping,High,us-east,9.38,2048,2,0,r8in.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 30 Gigabit,$0.4184 hourly,$0.1617 hourly,41.0,74.9,10,21.5,122.6,45.3,25.15,54.5,48.4,0.01125,Normal
JOB-104058,2026-06-08 17:35,DocumentProcessing,Critical,us-east,15.76,2048,3,0,c8gb.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 26.66 Gigabit,$0.2370 hourly,$0.0661 hourly,63.8,56.3,13,44.8,50.5,45.78,28.19,53.2,30.2,0.00596,Normal
JOB-109153,2026-08-09 13:47,WebScraping,Medium,us-west,63.65,2048,2,0,r8a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3195 hourly,$0.1112 hourly,32.3,56.6,15,36.5,219.6,44.11,13.76,46.1,79.0,0.01402,Normal
JOB-108900,2026-06-25 10:40,ETL,High,us-east,54.38,4096,2,1,m8gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2306 hourly,$0.0809 hourly,77.9,56.5,15,17.1,68.0,42.5,39.32,25.0,289.3,0.03706,Bottleneck
JOB-105175,2026-07-19 22:14,DocumentProcessing,Low,us-west,30.85,2048,3,0,m5.16xlarge,General purpose,64 vCPUs,256 GiB,20 Gigabit,$3.0720 hourly,$0.7813 hourly,74.6,72.1,20,31.3,73.4,48.0,11.26,34.9,31.6,0.0809,Normal
JOB-105223,2026-07-05 21:24,WebScraping,High,us-east,276.56,2048,5,0,r6idn.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 30 Gigabit,$0.3908 hourly,$0.2118 hourly,43.6,61.2,12,20.3,71.6,26.05,12.12,82.7,377.7,0.20501,Normal
JOB-101698,2026-06-21 08:04,WebScraping,Medium,ap-south,95.68,512,2,0,i7i.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.3775 hourly,$0.1201 hourly,71.0,45.2,9,48.8,42.9,37.22,30.67,7.7,253.9,0.05325,Normal
JOB-102745,2026-08-26 10:45,WebScraping,Low,us-east,171.41,512,2,0,m5n.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 25 Gigabit,$0.9520 hourly,$0.2977 hourly,70.1,34.1,13,32.5,25.0,41.19,45.67,34.8,176.8,0.09351,Normal
JOB-108044,2026-07-14 13:56,DocumentProcessing,High,us-east,160.45,1024,4,0,x2iezn.2xlarge,Memory optimized,8 vCPUs,256 GiB,Up to 25 Gigabit,$1.6680 hourly,$0.3068 hourly,31.8,67.3,12,18.3,137.5,57.96,25.89,14.8,191.2,0.35436,Normal
JOB-100966,2026-06-25 11:42,DocumentProcessing,Medium,eu-central,225.78,2048,2,0,r5.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$1.0080 hourly,$0.3471 hourly,46.7,51.4,15,43.6,53.2,37.71,0.5,124.8,163.5,0.09156,Normal
JOB-106450,2026-07-31 08:23,ETL,Low,us-east,24.86,1024,5,0,m8in.16xlarge,General purpose,64 vCPUs,256 GiB,100 Gigabit,$5.3466 hourly,$1.7265 hourly,47.1,57.5,15,87.1,165.9,53.43,41.61,12.3,37.9,0.28144,Normal
JOB-105117,2026-08-20 07:35,ETL,Critical,us-east,114.77,1024,1,0,r7iz.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 12.5 Gigabit,$1.4880 hourly,$0.4888 hourly,24.8,50.9,16,18.9,33.2,31.34,44.86,42.7,73.2,0.03026,Normal
JOB-104110,2026-06-06 18:54,WebScraping,High,us-east,47.32,2048,3,0,m6gd.metal,General purpose,64 vCPUs,256 GiB,25 Gigabit,$2.8928 hourly,$0.5501 hourly,35.1,49.9,14,,128.0,54.13,42.34,10.9,49.6,0.11957,Normal
JOB-100681,2026-07-08 21:48,ETL,Critical,us-east,155.3,4096,2,0,m6gd.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 10 Gigabit,$0.3616 hourly,$0.1105 hourly,56.2,93.9,11,29.5,34.4,37.49,52.37,23.6,115.9,0.02328,Normal
JOB-104044,2026-06-20 01:10,WebScraping,Medium,us-east,25.5,1024,2,0,r8i.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1389 hourly,$0.0402 hourly,35.8,58.8,7,36.7,47.8,48.73,35.89,93.0,101.6,0.00784,Normal
JOB-104772,2026-07-05 10:12,ETL,Critical,us-east,106.78,512,3,0,m3.large,General purpose,2 vCPUs,7.5 GiB,Moderate,$0.1330 hourly,$0.0416 hourly,75.8,56.1,13,18.8,272.5,47.42,45.57,83.5,794.6,0.08807,Bottleneck
JOB-104219,2026-06-03 15:03,MLTraining,Critical,eu-central,96.6,2048,2,2,c5.18xlarge,Compute optimized,72 vCPUs,144 GiB,25 Gigabit,$3.0600 hourly,$0.8892 hourly,56.7,65.4,19,74.4,60.8,12.8,28.7,36.7,96.8,0.16456,Normal
JOB-102765,2026-07-17 11:38,MLTraining,Medium,us-west,78.95,4096,2,0,im4gn.8xlarge,Storage optimized,32 vCPUs,128 GiB,50 Gigabit,$2.9103 hourly,$1.5152 hourly,34.8,22.0,6,78.5,35.5,58.37,25.79,56.2,121.1,0.1958,Normal
JOB-100051,2026-08-02 02:27,DocumentProcessing,Low,ap-south,23.51,512,2,0,c8a.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2155 hourly,$0.0801 hourly,88.8,40.5,6,97.0,57.4,35.86,28.6,59.6,59.0,0.00706,Normal
JOB-107337,2026-08-13 09:15,Aggregation,Medium,eu-central,9.04,512,2,0,r4.xlarge,Memory optimized,4 vCPUs,30.5 GiB,Up to 10 Gigabit,$0.2660 hourly,$0.0992 hourly,70.6,49.2,5,42.2,187.7,39.73,17.4,96.0,43.5,0.00643,Normal
JOB-106728,2026-08-11 16:57,WebScraping,High,us-east,65.36,4096,4,0,m8i.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 15 Gigabit,$0.8467 hourly,$0.2977 hourly,37.7,63.2,13,17.1,120.1,50.52,33.4,24.7,118.8,0.11176,Normal
JOB-101848,2026-07-17 08:03,WebScraping,Medium,ap-south,7.59,2048,1,0,c8id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2218 hourly,$0.0684 hourly,48.6,75.4,8,64.3,49.8,69.26,33.17,41.6,38.7,0.00238,Normal
JOB-106713,2026-07-04 12:35,WebScraping,Low,us-west,55.74,512,4,0,m5n.large,General purpose,2 vCPUs,8 GiB,Up to 25 Gigabit,$0.1190 hourly,$0.0454 hourly,46.4,60.5,10,65.2,43.6,73.85,27.03,35.2,180.6,0.02388,Normal
JOB-105653,2026-08-21 03:26,DocumentProcessing,High,us-east,61.1,2048,1,0,i8g.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.3432 hourly,$0.1049 hourly,95.4,8.5,19,6.8,24.9,41.53,30.75,52.7,349.6,0.03333,Bottleneck
JOB-109329,2026-08-24 21:52,WebScraping,Low,ap-south,30.39,4096,2,0,m5ad.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.1030 hourly,$0.0426 hourly,20.2,48.8,9,42.2,70.9,61.68,39.63,104.0,147.2,0.00842,Bottleneck
JOB-104121,2026-07-10 14:20,WebScraping,Medium,us-west,38.78,2048,2,0,c7g.12xlarge,Compute optimized,48 vCPUs,96 GiB,22.5 Gigabit,$1.7400 hourly,$0.4962 hourly,54.6,63.8,15,52.4,29.4,31.44,10.34,19.6,53.3,0.05152,Normal
JOB-103288,2026-07-01 21:19,WebScraping,Low,us-west,53.38,4096,2,0,r8i-flex.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1320 hourly,$0.0456 hourly,45.8,77.5,13,43.7,15.2,56.7,34.01,7.7,208.3,0.01528,Bottleneck
JOB-103515,2026-07-29 03:25,DocumentProcessing,Low,us-east,110.35,2048,2,0,m9g.large,General purpose,2 vCPUs,8 GiB,Up to 15 Gigabit,$0.0978 hourly,$0.0403 hourly,53.6,43.4,18,51.6,117.2,23.46,60.64,19.7,410.3,0.02229,Bottleneck
JOB-103863,2026-08-23 06:04,Streaming,High,ap-south,10.94,1024,5,0,c7i-flex.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0848 hourly,$0.0280 hourly,49.9,49.3,19,27.5,53.4,38.43,41.93,146.4,102.4,0.01206,Bottleneck
JOB-104579,2026-08-23 14:20,DocumentProcessing,Low,us-west,47.01,2048,4,0,r8gn.large,Memory optimized,2 vCPUs,16 GiB,Up to 30 Gigabit,$0.1822 hourly,$0.0609 hourly,29.1,97.0,12,58.8,133.3,38.16,52.06,2.9,126.4,0.02559,Normal
JOB-108630,2026-07-10 17:42,Streaming,Medium,ap-south,19.1,1024,2,0,i7i.16xlarge,Storage optimized,64 vCPUs,512 GiB,Up to 37.5 Gigabit,$6.0403 hourly,$1.5496 hourly,28.7,43.4,19,73.7,108.9,59.53,34.53,36.2,32.8,0.11007,Normal
JOB-105176,2026-06-07 18:32,DocumentProcessing,Low,ap-south,58.02,2048,1,0,r8id.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1663 hourly,$0.0512 hourly,29.1,29.2,13,40.7,65.7,29.44,26.52,63.4,259.6,0.01199,Bottleneck
JOB-104283,2026-08-29 19:35,WebScraping,Medium,us-east,35.75,2048,1,0,c6i.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3400 hourly,$0.1413 hourly,29.0,54.4,12,52.3,12.9,55.16,62.1,61.5,54.1,0.00511,Normal
JOB-101790,2026-07-27 12:46,ETL,High,us-east,111.7,512,1,1,m6i.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 12.5 Gigabit,$0.7680 hourly,$0.1938 hourly,44.0,69.0,18,43.8,75.7,12.82,40.2,71.6,97.5,0.0208,Normal
JOB-107247,2026-08-09 11:51,ETL,Medium,us-east,84.01,8192,3,1,r8a.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3195 hourly,$0.1112 hourly,57.6,87.2,10,31.8,136.5,38.21,27.82,48.3,698.9,0.18608,Bottleneck
JOB-104534,2026-08-11 00:34,MLTraining,Critical,us-east,19.57,2048,3,1,c6gn.large,Compute optimized,2 vCPUs,4 GiB,Up to 25 Gigabit,$0.0864 hourly,$0.0296 hourly,59.5,52.1,10,34.9,26.9,26.36,24.17,135.0,394.7,0.02842,Bottleneck
JOB-100340,2026-06-15 11:28,ETL,Medium,eu-central,30.16,512,4,0,m7i-flex.12xlarge,General purpose,48 vCPUs,192 GiB,Up to 18.75 Gigabit,$2.2982 hourly,$0.8155 hourly,38.3,61.7,12,206.4,133.4,36.48,34.4,4.7,43.6,0.11134,Normal
JOB-109958,2026-08-10 15:57,Streaming,Critical,us-west,17.26,1024,1,1,c5.24xlarge,Compute optimized,96 vCPUs,192 GiB,25 Gigabit,$4.0800 hourly,$1.1468 hourly,55.3,50.3,14,20.4,47.0,55.02,25.24,38.2,29.0,0.03287,Normal
JOB-104212,2026-08-17 03:53,WebScraping,High,us-east,127.03,2048,2,0,r8gn.large,Memory optimized,2 vCPUs,16 GiB,Up to 30 Gigabit,$0.1822 hourly,$0.0609 hourly,44.6,66.2,7,46.5,36.5,49.19,19.05,22.1,318.5,0.03224,Normal
JOB-108334,2026-06-11 14:20,DocumentProcessing,Medium,us-east,80.46,2048,1,0,r6in.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.1743 hourly,$0.0267 hourly,80.8,43.8,9,8.6,61.2,49.82,38.51,21.4,1075.4,0.05207,Bottleneck
JOB-106127,2026-07-20 11:47,Streaming,Low,eu-central,5.09,1024,2,0,m8gb.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 33.33 Gigabit,$0.5820 hourly,$0.1969 hourly,26.6,61.2,11,22.2,165.8,2.93,37.13,38.9,24.2,0.00782,Normal
JOB-107241,2026-07-08 17:33,Streaming,Medium,ap-south,4.48,2048,3,1,m7a.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.4637 hourly,$0.2037 hourly,41.2,58.9,12,41.8,4.5,55.03,24.04,42.1,23.1,0.00893,Normal
JOB-108550,2026-07-06 22:59,Aggregation,Low,ap-south,45.19,512,3,0,m5.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0960 hourly,$0.0399 hourly,59.7,94.8,13,75.8,22.1,37.74,30.84,2.1,82.6,0.00661,Normal
JOB-100178,2026-06-08 07:21,WebScraping,Low,us-west,46.74,512,3,0,m5zn.metal,General purpose,48 vCPUs,192 GiB,100 Gigabit,$3.9641 hourly,$1.0825 hourly,57.4,88.7,12,28.2,206.0,58.5,49.75,10.3,55.1,0.18202,Normal
JOB-109559,2026-07-29 11:44,MLTraining,Critical,us-west,181.03,1024,2,0,m5ad.12xlarge,General purpose,48 vCPUs,192 GiB,10 Gigabit,$2.4720 hourly,$0.9094 hourly,98.6,37.2,11,30.4,54.0,1.38,26.66,44.3,502.1,0.68955,Bottleneck
JOB-108134,2026-08-28 15:18,ETL,Low,us-west,64.86,2048,4,0,m1.large,General purpose,2 vCPUs,7.5 GiB,Moderate,$0.1750 hourly,$0.0347 hourly,63.0,94.2,13,30.2,205.4,40.88,51.57,32.9,300.0,0.05833,Bottleneck
JOB-109676,2026-07-19 18:15,ETL,High,ap-south,26.22,512,3,0,c5d.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3840 hourly,$0.1675 hourly,46.7,82.4,17,59.1,100.9,26.74,30.37,20.2,49.7,0.0159,Normal
JOB-100561,2026-06-26 08:03,WebScraping,Low,us-east,35.44,2048,2,0,c5a.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3080 hourly,$0.1285 hourly,56.5,58.1,13,23.2,62.6,85.39,54.63,155.7,84.2,0.01441,Normal
JOB-108153,2026-07-31 09:43,Streaming,Critical,us-west,12.33,4096,4,0,r6i.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1260 hourly,$0.0451 hourly,78.4,54.1,13,9.9,20.7,40.01,29.02,44.4,73.7,0.01032,Bottleneck
JOB-100374,2026-06-22 09:25,WebScraping,Medium,us-west,20.01,2048,4,0,r8in.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 50 Gigabit,$1.6736 hourly,$0.8281 hourly,51.2,54.0,15,29.6,115.8,63.55,35.44,33.8,33.7,0.06267,Normal
JOB-105798,2026-08-03 18:35,ETL,Medium,us-west,70.28,1024,5,0,a1.xlarge,General purpose,4 vCPUs,8 GiB,Up to 10 Gigabit,$0.1020 hourly,$0.1020 hourly,39.7,60.7,9,70.5,67.8,8.67,20.91,22.6,75.8,0.01074,Normal
JOB-106100,2026-08-03 22:36,ETL,High,ap-south,292.62,4096,2,2,m8ib.12xlarge,General purpose,48 vCPUs,192 GiB,50 Gigabit,$4.0099 hourly,$1.4940 hourly,35.5,79.7,11,48.2,143.6,1.0,37.98,29.2,69.6,0.15505,Normal
JOB-100081,2026-07-02 07:01,DocumentProcessing,Low,us-west,20.27,512,4,0,d2.xlarge,Storage optimized,4 vCPUs,30.5 GiB,Moderate,$0.6900 hourly,$0.0950 hourly,47.4,15.9,6,36.3,66.0,63.46,10.03,91.4,41.8,0.03205,Normal
JOB-108623,2026-08-24 10:57,DocumentProcessing,Low,us-east,25.72,2048,1,0,r8idn.12xlarge,Memory optimized,48 vCPUs,384 GiB,75 Gigabit,$5.6273 hourly,$2.1911 hourly,41.4,24.5,13,53.2,254.6,54.17,34.04,33.8,35.2,0.05502,Normal
JOB-107173,2026-07-11 09:27,DocumentProcessing,Low,us-west,20.98,2048,3,1,a1.large,General purpose,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0510 hourly,$0.0510 hourly,54.5,48.4,11,49.1,235.0,40.21,33.37,20.7,412.6,0.01754,Bottleneck
JOB-106073,2026-07-22 16:21,Aggregation,Low,us-east,3.1,512,3,0,c8gn.12xlarge,Compute optimized,48 vCPUs,96 GiB,150 Gigabit,$2.8440 hourly,$0.6155 hourly,40.5,93.1,12,35.6,52.2,33.87,49.44,25.6,21.9,0.0519,Normal
JOB-100163,2026-08-19 10:28,ETL,Medium,us-west,71.2,1024,3,0,c8i-flex.4xlarge,Compute optimized,16 vCPUs,32 GiB,Up to 15 Gigabit,$0.7122 hourly,$0.2813 hourly,30.8,56.7,13,48.6,108.5,60.87,34.74,109.4,47.3,0.02807,Normal
JOB-105423,2026-07-23 00:46,DocumentProcessing,Critical,us-east,107.49,8192,2,1,r5dn.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 25 Gigabit,$0.6680 hourly,$0.2778 hourly,49.6,55.6,10,29.7,328.2,41.35,22.58,93.3,961.1,0.35667,Bottleneck
JOB-105142,2026-08-14 13:03,DocumentProcessing,Medium,us-west,23.64,1024,3,2,c6gn.large,Compute optimized,2 vCPUs,4 GiB,Up to 25 Gigabit,$0.0864 hourly,$0.0296 hourly,49.4,40.3,12,34.8,105.6,37.0,9.59,101.4,734.5,0.05288,Bottleneck
JOB-108988,2026-08-27 15:29,WebScraping,Low,us-west,21.94,1024,2,0,m7g.4xlarge,General purpose,16 vCPUs,64 GiB,Up to 15 Gigabit,$0.6528 hourly,$0.2462 hourly,56.0,,7,37.6,159.2,59.41,19.45,114.2,56.7,0.02056,Normal
JOB-102750,2026-06-15 08:04,ETL,Medium,us-west,38.85,1024,4,0,c7i.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3570 hourly,$0.1735 hourly,83.1,63.0,19,39.8,48.1,73.26,21.45,37.7,72.7,0.02884,Normal
JOB-100411,2026-06-09 19:13,Aggregation,Medium,us-east,41.7,4096,2,0,i3.2xlarge,Storage optimized,8 vCPUs,61 GiB,Up to 10 Gigabit,$0.6240 hourly,$0.3725 hourly,57.3,78.5,16,18.6,63.7,28.32,0.5,24.3,52.5,0.0182,Normal
JOB-100167,2026-07-08 20:11,ETL,Low,eu-central,263.45,512,1,0,c8ib.large,Compute optimized,2 vCPUs,4 GiB,Up to 16.66 Gigabit,$0.1361 hourly,$0.0395 hourly,50.0,51.2,13,,18.3,52.42,19.67,16.6,423.4,0.01601,Normal
JOB-107401,2026-06-19 17:01,WebScraping,Medium,us-west,10.82,2048,2,1,r7g.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1071 hourly,$0.0421 hourly,66.9,35.9,16,15.8,28.9,40.44,29.18,72.0,334.2,0.01988,Bottleneck
JOB-104359,2026-07-18 21:10,DocumentProcessing,Low,eu-central,111.2,1024,2,1,c8i-flex.16xlarge,Compute optimized,64 vCPUs,128 GiB,Up to 30 Gigabit,$2.8486 hourly,$0.8323 hourly,37.4,75.4,15,37.1,115.0,83.04,30.7,14.9,59.1,0.09353,Normal
JOB-104012,2026-08-26 11:13,Aggregation,Medium,us-east,18.64,1024,3,0,r7a.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 12.5 Gigabit,$1.2172 hourly,$0.4040 hourly,60.6,51.5,7,29.5,87.7,24.07,,167.6,29.1,0.02952,Normal
JOB-108814,2026-07-23 12:53,MLTraining,High,us-west,11.26,1024,3,0,m6a.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.0864 hourly,$0.0350 hourly,76.7,68.2,10,37.6,166.9,42.28,41.86,10.7,382.4,0.02753,Bottleneck
JOB-103825,2026-06-27 18:19,ETL,High,us-west,16.45,1024,2,0,d3.2xlarge,Storage optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.9990 hourly,$0.2731 hourly,50.3,43.1,12,95.3,18.3,35.5,20.27,65.6,24.7,0.01371,Normal
JOB-105535,2026-07-12 14:12,Aggregation,High,eu-central,24.3,512,2,0,m5zn.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 25 Gigabit,$0.6607 hourly,$0.2395 hourly,39.8,51.7,7,37.1,139.7,42.93,34.24,24.9,42.0,0.01542,Normal
JOB-105717,2026-06-21 00:19,MLTraining,High,us-east,4.24,2048,3,0,m8in.xlarge,General purpose,4 vCPUs,16 GiB,Up to 30 Gigabit,$0.3342 hourly,$0.1005 hourly,39.2,59.2,8,52.2,83.9,46.52,43.78,14.5,41.5,0.01156,Normal
JOB-101979,2026-08-15 08:21,DocumentProcessing,Medium,ap-south,29.46,1024,5,2,r5n.large,Memory optimized,2 vCPUs,16 GiB,Up to 25 Gigabit,$0.1490 hourly,$0.0454 hourly,38.8,29.9,9,53.0,23.4,58.55,25.23,150.9,411.5,0.08516,Bottleneck
JOB-105666,2026-08-16 13:06,WebScraping,Medium,eu-central,14.61,1024,4,0,c8i.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1874 hourly,$0.0786 hourly,83.9,55.8,11,50.9,485.7,21.35,37.98,17.9,178.1,0.03708,Bottleneck
