job_id,submitted_at,job_category,priority_level,region,payload_size_mb,executor_memory_mb,replica_count,retry_count,node_instance_type,node_family,node_vcpus,node_memory,node_network,node_price_hourly,node_spot_price_hourly,cpu_utilization_pct,pod_memory_available_pct,active_thread_count,broker_latency_ms,queue_wait_time_ms,disk_io_mbps,network_io_mbps,gc_pause_time_ms,execution_time_sec,job_cost_usd,target_label,node_vcpus_n,node_memory_gib,node_price_usd_hr,node_spot_price_usd_hr,node_network_gbps,node_network_burst,submit_hour,day_of_week,is_peak_hour,available_memory_mb,memory_pressure_ratio,memory_pressure_log,payload_size_mb_log,threads_per_vcpu,memory_per_vcpu_gib,is_bottleneck
JOB-106852,2026-07-25 15:33,DocumentProcessing,Low,us-west,8.9,2048,2,0,c8i.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0937 hourly,$0.0319 hourly,68.4,53.6,14,20.3,290.6,48.84,16.75,34.8,33.9,0.00176,Normal,2,4.0,0.0937,0.0319,12.5,1,15,5,1,2195.456,0.0040538275419776115,-5.508093772069914,2.2925347571405443,7.0,2.0,0
JOB-101066,2026-06-02 07:27,Streaming,High,ap-south,2.95,4096,1,2,m6idn.xlarge,General purpose,4 vCPUs,16 GiB,Up to 30 Gigabit,$0.3182 hourly,$0.1398 hourly,34.1,51.2,9,88.9,43.6,52.37,5.13,120.1,345.9,0.03057,Bottleneck,4,16.0,0.3182,0.1398,30.0,1,7,1,0,8388.608,0.0003516674041748047,-7.952824703544876,1.3737155789130306,2.25,4.0,1
JOB-108524,2026-06-24 17:04,WebScraping,Medium,us-west,10.04,8192,3,1,i8g.metal-24xl,Storage optimized,96 vCPUs,768 GiB,Up to 56.25 Gigabit,$8.2368 hourly,$2.2197 hourly,59.3,78.7,11,30.7,35.7,49.93,43.4,68.9,28.0,0.19219,Normal,96,768.0,8.2368,2.2197,56.25,1,17,2,1,618921.984,1.622175372591063e-05,-11.029157393918808,2.401525040848949,0.11458333333333333,8.0,0
JOB-107368,2026-06-16 16:59,ETL,High,us-west,42.46,512,2,1,r8in.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 40 Gigabit,$0.8368 hourly,$0.3504 hourly,49.7,57.9,8,52.2,77.8,83.64,18.56,52.4,85.2,0.03961,Normal,8,64.0,0.8368,0.3504,40.0,1,16,1,1,37945.344,0.0011189778645833335,-6.795339631274873,3.7718409748282835,1.0,8.0,0
JOB-108993,2026-07-05 10:48,Aggregation,Critical,us-east,43.02,1024,4,0,r8gd.2xlarge,Memory optimized,8 vCPUs,64 GiB,Up to 15 Gigabit,$0.5878 hourly,$0.2047 hourly,52.1,58.6,9,23.5,50.7,30.77,28.29,47.3,30.4,0.01985,Normal,8,64.0,0.5878,0.2047,15.0,1,10,6,1,38404.096,0.0011201930127453072,-6.794254275714416,3.7846440760983158,1.125,8.0,0
JOB-109083,2026-06-01 17:12,MLTraining,Critical,us-west,265.42,4096,4,1,m5a.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0860 hourly,$0.0356 hourly,55.3,77.2,16,53.3,71.5,72.28,38.22,23.9,5466.4,0.52234,Bottleneck,2,8.0,0.086,0.0356,10.0,1,17,0,1,6324.224,0.04196878541936529,-3.170829141312825,5.585074010923317,8.0,4.0,1
JOB-101414,2026-08-01 17:36,ETL,Medium,us-east,65.78,1024,3,0,c8i-flex.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1780 hourly,$0.0660 hourly,80.7,52.5,8,21.5,9.7,44.8,38.05,14.6,135.9,0.02016,Normal,4,8.0,0.178,0.066,12.5,1,17,5,1,4300.8,0.015294828869047618,-4.180240490127865,4.201403634515509,2.0,2.0,0
JOB-101119,2026-06-01 13:07,WebScraping,Low,us-east,158.71,1024,1,1,m5n.metal,General purpose,96 vCPUs,384 GiB,100 Gigabit,$5.7120 hourly,$1.4372 hourly,82.9,47.0,15,17.7,125.7,32.71,25.11,73.0,91.2,0.1447,Normal,96,384.0,5.712,1.4372,100.0,0,13,0,1,184811.52,0.000858766812804743,-7.06001313638968,5.073359670668218,0.15625,4.0,0
JOB-102309,2026-08-22 01:16,WebScraping,Low,us-east,47.42,4096,3,0,m8g.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.3590 hourly,$0.1358 hourly,24.4,62.6,13,36.7,87.6,28.93,35.28,16.6,54.9,0.01642,Normal,8,32.0,0.359,0.1358,15.0,1,1,5,0,20512.768,0.0023117309180311504,-6.069758719879881,3.8799129515099127,1.625,4.0,0
JOB-100378,2026-08-09 09:44,DocumentProcessing,Critical,us-west,4.17,512,1,1,m8i.12xlarge,General purpose,48 vCPUs,192 GiB,22.5 Gigabit,$2.5402 hourly,$0.9243 hourly,61.0,65.4,14,53.3,74.5,28.54,32.2,35.2,23.9,0.01686,Normal,48,192.0,2.5402,0.9243,22.5,0,9,6,1,128581.63200000001,3.243075962824923e-05,-10.336403214291586,1.6428726885203377,0.2916666666666667,4.0,0
JOB-109582,2026-08-23 07:23,MLTraining,Low,ap-south,52.08,4096,1,1,r9gd.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 17 Gigabit,$1.2814 hourly,$0.5153 hourly,41.4,97.0,16,62.0,28.8,24.97,32.39,12.6,94.6,0.03367,Normal,16,128.0,1.2814,0.5153,17.0,1,7,6,0,127139.84,0.0004096276981314433,-7.800261864134048,3.9718002094640066,1.0,8.0,0
JOB-109685,2026-06-08 20:31,Aggregation,High,us-east,6.16,2048,3,0,r8idn.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 50 Gigabit,$1.8758 hourly,$0.8633 hourly,78.7,15.1,20,28.8,144.6,27.5,31.88,97.2,38.9,0.06081,Normal,16,128.0,1.8758,0.8633,50.0,1,20,0,0,19791.872,0.00031123887624172184,-8.07494984980643,1.9685099809725544,1.25,8.0,0
JOB-108429,2026-07-14 21:48,ETL,Low,us-east,31.31,1024,3,0,c8ib.16xlarge,Compute optimized,64 vCPUs,128 GiB,66.66 Gigabit,$4.3546 hourly,$1.5938 hourly,66.7,46.2,11,49.0,73.4,23.63,34.19,66.5,40.4,0.1466,Normal,64,128.0,4.3546,1.5938,66.66,0,21,1,0,60555.264,0.0005170483609814664,-7.567374146280358,3.475376779836407,0.171875,2.0,0
JOB-101362,2026-07-27 13:13,Streaming,Critical,us-east,19.55,1024,3,0,m7a.large,General purpose,2 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1159 hourly,$0.0440 hourly,89.5,86.0,8,28.6,131.0,39.33,28.28,5.3,41.8,0.00404,Normal,2,8.0,0.1159,0.044,12.5,1,13,0,1,7045.12,0.002774970476017442,-5.88711517111333,3.022860940942244,4.0,4.0,0
JOB-109855,2026-07-01 12:10,WebScraping,Low,us-west,51.03,2048,2,0,c7i-flex.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0848 hourly,$0.0280 hourly,72.0,32.2,7,86.5,85.6,32.05,21.82,130.5,596.6,0.02811,Bottleneck,2,4.0,0.0848,0.028,12.5,1,12,2,1,1318.912,0.038690981657608696,-3.252148738205735,3.9518204753022124,3.5,2.0,1
JOB-106855,2026-06-18 21:55,WebScraping,Medium,us-east,53.11,1024,3,0,c8g.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.1595 hourly,$0.0611 hourly,19.8,69.6,9,51.9,38.3,53.4,17.22,21.0,98.8,0.01313,Normal,4,8.0,0.1595,0.0611,12.5,1,21,3,0,5701.632,0.00931487686332615,-4.676142494197264,3.991019011654644,2.25,2.0,0
JOB-106981,2026-06-21 19:13,Streaming,High,eu-central,119.67,4096,2,0,r6id.8xlarge,Memory optimized,32 vCPUs,256 GiB,12.5 Gigabit,$2.4192 hourly,$1.2292 hourly,34.2,47.1,12,26.5,49.2,34.03,35.04,68.7,46.2,0.06209,Normal,32,256.0,2.4192,1.2292,12.5,0,19,6,0,123469.82400000001,0.0009692246746865048,-6.9390141105278715,4.79305954708551,0.375,8.0,0
JOB-104303,2026-06-24 06:31,ETL,Medium,us-west,123.38,4096,2,0,r7a.8xlarge,Memory optimized,32 vCPUs,256 GiB,12.5 Gigabit,$2.4344 hourly,$0.6678 hourly,76.1,50.4,14,21.1,38.5,59.6,22.84,16.1,84.9,0.11482,Normal,32,256.0,2.4344,0.6678,12.5,0,6,2,0,132120.576,0.0009338439457000248,-6.976201215386754,4.823341395675743,0.4375,8.0,0
JOB-106684,2026-08-23 13:06,ETL,Low,us-east,105.95,2048,1,0,i8g.xlarge,Storage optimized,4 vCPUs,32 GiB,Up to 10 Gigabit,$0.3432 hourly,$0.1049 hourly,67.9,65.4,14,47.2,68.1,58.23,27.31,39.2,393.1,0.03748,Bottleneck,4,32.0,0.3432,0.1049,10.0,1,13,6,1,21430.272,0.004943940982176987,-5.309592496159933,4.672361435528415,3.5,8.0,1
JOB-102366,2026-06-13 11:55,MLTraining,Low,us-east,35.8,8192,2,0,m7i.xlarge,General purpose,4 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.2016 hourly,$0.0795 hourly,38.7,74.5,10,76.8,61.8,45.74,39.47,50.8,102.2,0.01145,Normal,4,16.0,0.2016,0.0795,12.5,1,11,5,1,12206.08,0.002932964555369127,-5.831741573830002,3.6054978451748854,2.5,4.0,0
JOB-104468,2026-06-23 09:01,MLTraining,Medium,us-west,28.66,2048,3,0,r5.4xlarge,Memory optimized,16 vCPUs,128 GiB,Up to 10 Gigabit,$1.0080 hourly,$0.3471 hourly,41.2,71.4,10,17.7,91.8,33.16,25.1,7.1,68.7,0.05771,Normal,16,128.0,1.008,0.3471,10.0,1,9,1,1,93585.40800000001,0.0003062443239014355,-8.091127330476493,3.389799336709786,0.625,8.0,0
JOB-101450,2026-07-27 17:02,ETL,Low,eu-central,15.29,8192,3,0,m8id.12xlarge,General purpose,48 vCPUs,192 GiB,22.5 Gigabit,$3.1325 hourly,$0.8323 hourly,46.7,80.2,14,70.9,156.7,15.32,37.23,7.8,34.1,0.08902,Normal,48,192.0,3.1325,0.8323,22.5,0,17,0,1,157679.616,9.696878003558811e-05,-9.241121486570641,2.790551422613954,0.2916666666666667,4.0,0
JOB-104471,2026-06-22 17:01,WebScraping,Medium,eu-central,40.44,1024,5,1,c8g.16xlarge,Compute optimized,64 vCPUs,128 GiB,30 Gigabit,$2.5523 hourly,$0.7374 hourly,45.9,26.4,15,48.7,43.3,16.21,4.1,6.8,52.9,0.18752,Normal,64,128.0,2.5523,0.7374,30.0,0,17,0,1,34603.008,0.0011686845259232953,-6.751876499530979,3.7242465979512276,0.234375,2.0,0
JOB-104223,2026-07-12 19:37,MLTraining,Critical,us-west,74.18,2048,1,0,c6a.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.3060 hourly,$0.1388 hourly,94.1,57.0,13,106.1,126.4,54.31,36.55,11.9,1442.4,0.1226,Bottleneck,8,16.0,0.306,0.1388,12.5,1,19,6,0,9338.88,0.0079431366502193,-4.835447037624248,4.319885238136032,1.625,2.0,1
JOB-103665,2026-08-28 12:54,Aggregation,Medium,us-east,9.61,4096,2,0,c4.2xlarge,Compute optimized,8 vCPUs,15 GiB,High,$0.3980 hourly,$0.1547 hourly,62.0,51.1,9,27.4,69.3,49.33,7.55,57.1,88.6,0.01959,Bottleneck,8,15.0,0.398,0.1547,10.0,0,12,4,1,7848.96,0.0012243660306588387,-6.7053320949410296,2.361796952625892,1.125,1.875,1
JOB-103200,2026-07-24 20:44,DocumentProcessing,Medium,us-west,82.67,512,4,2,i3.large,Storage optimized,2 vCPUs,15.25 GiB,Up to 10 Gigabit,$0.1560 hourly,$0.0385 hourly,10.3,71.3,13,22.4,132.5,17.54,16.93,2.6,102.3,0.01773,Normal,2,15.25,0.156,0.0385,10.0,1,20,4,0,11134.208,0.007424865782999563,-4.902920670820448,4.426880490307507,6.5,7.625,0
JOB-108416,2026-08-02 12:40,DocumentProcessing,Low,us-east,54.07,2048,4,1,m6g.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.1540 hourly,$0.0604 hourly,86.9,67.5,12,49.8,67.7,22.52,39.82,54.2,603.5,0.10327,Bottleneck,4,16.0,0.154,0.0604,10.0,1,12,6,1,11059.2,0.004889142071759259,-5.320738436335714,4.00860510327439,3.0,4.0,1
JOB-100605,2026-08-08 00:51,ETL,Medium,eu-central,41.76,1024,2,0,im4gn.2xlarge,Storage optimized,8 vCPUs,32 GiB,Up to 25 Gigabit,$0.7276 hourly,$0.1917 hourly,46.8,69.5,15,58.9,56.3,42.9,46.79,34.9,54.6,0.02207,Normal,8,32.0,0.7276,0.1917,25.0,1,0,5,0,22773.76,0.0018336892985611512,-6.301425331407452,3.7556030861568446,1.875,4.0,0
JOB-102082,2026-06-01 21:50,WebScraping,Medium,us-east,26.32,4096,5,0,m5dn.metal,General purpose,96 vCPUs,384 GiB,100 Gigabit,$6.5280 hourly,$1.7014 hourly,64.0,64.5,26,54.7,150.3,64.36,36.56,43.6,32.4,0.29376,Normal,96,384.0,6.528,1.7014,100.0,0,21,0,0,253624.32,0.00010377553698320413,-9.1732802895437,3.307619034702589,0.2708333333333333,4.0,0
JOB-109333,2026-06-28 07:07,Streaming,Low,eu-central,7.65,1024,4,0,m4.2xlarge,General purpose,8 vCPUs,32 GiB,High,$0.4000 hourly,$0.1717 hourly,38.8,67.0,17,39.8,52.3,46.05,25.12,5.3,22.6,0.01004,Normal,8,32.0,0.4,0.1717,10.0,0,7,6,0,21954.56,0.000348446974113806,-7.96202449396361,2.157559320943788,2.125,4.0,0
JOB-107858,2026-08-23 08:49,DocumentProcessing,Low,us-east,77.63,4096,3,0,c8gn.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 40 Gigabit,$0.2370 hourly,$0.0843 hourly,30.0,66.6,7,38.7,149.6,25.94,32.51,21.4,92.7,0.01831,Normal,4,8.0,0.237,0.0843,40.0,1,8,6,0,5455.871999999999,0.014228706245307808,-4.252493788419952,4.364753306003425,1.75,2.0,0
JOB-108896,2026-08-15 15:52,MLTraining,High,eu-central,71.74,512,5,1,c5d.2xlarge,Compute optimized,8 vCPUs,16 GiB,Up to 10 Gigabit,$0.3840 hourly,$0.1675 hourly,36.1,52.0,9,29.9,82.2,55.0,21.89,120.4,128.0,0.06827,Normal,8,16.0,0.384,0.1675,10.0,1,15,5,1,8519.68,0.008420504056490384,-4.7770855883284336,4.286891439558843,1.125,2.0,0
JOB-105774,2026-08-08 08:48,WebScraping,High,us-east,28.6,1024,2,0,r5a.12xlarge,Memory optimized,48 vCPUs,384 GiB,10 Gigabit,$2.7120 hourly,$1.0513 hourly,65.3,33.5,11,17.3,3.4,38.53,0.5,56.5,29.3,0.04415,Normal,48,384.0,2.712,1.0513,10.0,0,8,5,0,131727.36,0.00021711510805348262,-8.435082893204303,3.3877743613300146,0.22916666666666666,8.0,0
JOB-100908,2026-07-22 15:20,MLTraining,Medium,eu-central,33.62,8192,3,0,im4gn.xlarge,Storage optimized,4 vCPUs,16 GiB,Up to 25 Gigabit,$0.3638 hourly,$0.1026 hourly,20.6,30.7,15,49.4,55.8,54.6,33.2,82.0,766.1,0.23226,Bottleneck,4,16.0,0.3638,0.1026,25.0,1,15,2,1,5029.888,0.006684045449918566,-5.008031868463825,3.544431549748063,3.75,4.0,1
JOB-103974,2026-08-08 06:01,Streaming,High,us-east,24.27,4096,3,0,r8a.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1598 hourly,$0.0438 hourly,60.3,65.7,18,44.1,81.2,32.2,23.19,5.3,41.1,0.00547,Normal,2,16.0,0.1598,0.0438,12.5,1,6,5,0,10764.288,0.002254677689783105,-6.0947482476031976,3.229617921400103,9.0,8.0,0
JOB-103710,2026-06-05 17:00,DocumentProcessing,High,us-east,11.53,1024,1,0,r6a.8xlarge,Memory optimized,32 vCPUs,256 GiB,12.5 Gigabit,$1.8144 hourly,$0.5074 hourly,48.9,70.1,14,37.0,116.6,40.3,16.39,33.3,46.3,0.02334,Normal,32,256.0,1.8144,0.5074,12.5,0,17,4,1,183762.944,6.274387941891049e-05,-9.6764495238505,2.528125768907977,0.4375,8.0,0
JOB-100499,2026-06-28 10:16,Aggregation,High,us-east,20.95,4096,3,1,m7i-flex.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 12.5 Gigabit,$0.3830 hourly,$0.1326 hourly,96.7,78.4,11,8.6,93.5,73.78,27.11,4.0,40.4,0.01289,Normal,8,32.0,0.383,0.1326,12.5,1,10,6,1,25690.112,0.0008154888542330995,-7.111722803399304,3.08876713952118,1.375,4.0,0
JOB-103666,2026-07-02 18:14,MLTraining,Medium,ap-south,79.67,2048,1,0,m4.large,General purpose,2 vCPUs,8 GiB,Moderate,$0.1000 hourly,$0.0409 hourly,56.1,39.4,11,40.4,14.1,11.44,21.91,26.5,468.3,0.01301,Bottleneck,2,8.0,0.1,0.0409,1.0,0,18,3,0,3227.6479999999997,0.024683608621510155,-3.701615874202811,4.390366758948883,5.5,4.0,1
JOB-109210,2026-07-04 11:33,DocumentProcessing,High,ap-south,44.65,2048,3,0,c8ib.8xlarge,Compute optimized,32 vCPUs,64 GiB,33.33 Gigabit,$2.1773 hourly,$0.9462 hourly,65.7,32.5,13,44.2,313.8,41.63,28.56,50.6,201.2,0.36506,Bottleneck,32,64.0,2.1773,0.9462,33.33,0,11,5,1,21299.2,0.0020963228665865385,-6.167570484984218,3.8210036070409776,0.40625,2.0,1
JOB-103478,2026-06-08 22:09,WebScraping,Medium,us-east,48.48,2048,2,0,r8i-flex.large,Memory optimized,2 vCPUs,16 GiB,Up to 12.5 Gigabit,$0.1320 hourly,$0.0456 hourly,69.7,33.7,12,8.7,52.0,32.5,40.67,39.4,120.7,0.00885,Normal,2,16.0,0.132,0.0456,12.5,1,22,0,0,5521.408,0.008780369065281898,-4.7352368374484,3.901568547524287,6.0,8.0,0
JOB-109327,2026-08-13 17:45,WebScraping,Medium,eu-central,63.17,2048,4,0,r7gd.8xlarge,Memory optimized,32 vCPUs,256 GiB,15 Gigabit,$2.1773 hourly,$1.7640 hourly,48.5,79.5,22,46.0,30.6,39.7,35.76,9.1,87.5,0.21168,Normal,32,256.0,2.1773,1.764,15.0,0,17,3,1,208404.48,0.00030311248587362423,-8.101406580840601,4.161535811762424,0.6875,8.0,0
JOB-103903,2026-06-10 01:13,DocumentProcessing,High,us-west,51.5,4096,3,0,c8ine.4xlarge,Compute optimized,16 vCPUs,32 GiB,25 Gigabit,$1.3608 hourly,$0.6085 hourly,74.9,26.4,15,73.7,5.2,28.17,29.95,63.6,48.0,0.05443,Normal,16,32.0,1.3608,0.6085,25.0,0,1,2,0,8650.752,0.005953239672111742,-5.123819724893669,3.960813169597578,0.9375,2.0,0
JOB-105743,2026-06-19 19:19,WebScraping,Critical,us-west,10.42,2048,3,0,a1.large,General purpose,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0510 hourly,$0.0510 hourly,45.4,39.1,12,67.9,53.8,34.61,28.19,25.0,124.7,0.0053,Bottleneck,2,4.0,0.051,0.051,10.0,1,19,4,0,1601.536,0.006506253996163683,-5.0349914113973515,2.435366204227864,6.0,2.0,1
JOB-106235,2026-08-06 12:22,DocumentProcessing,Low,ap-south,524.42,1024,2,0,m8gn.16xlarge,General purpose,64 vCPUs,256 GiB,200 Gigabit,$4.6560 hourly,$1.1021 hourly,66.4,32.2,20,66.7,168.9,28.85,24.06,20.7,179.1,0.46327,Normal,64,256.0,4.656,1.1021,200.0,0,12,3,1,84410.368,0.00621274391316479,-5.081152626653685,6.264197942762188,0.3125,4.0,0
JOB-101142,2026-07-19 16:31,MLTraining,Medium,us-east,72.76,1024,4,0,m6g.large,General purpose,2 vCPUs,8 GiB,Up to 10 Gigabit,$0.0770 hourly,$0.0265 hourly,55.7,24.0,10,4.4,209.4,17.21,31.7,5.2,2159.6,0.18477,Bottleneck,2,8.0,0.077,0.0265,10.0,1,16,6,1,1966.08,0.037007649739583336,-3.296630637989222,4.300816579248338,5.0,4.0,1
JOB-106495,2026-06-17 15:56,Aggregation,Critical,us-east,28.17,1024,1,0,m7g.2xlarge,General purpose,8 vCPUs,32 GiB,Up to 15 Gigabit,$0.3264 hourly,$0.1498 hourly,46.6,78.8,11,56.9,171.6,50.82,37.15,57.6,37.7,0.00342,Normal,8,32.0,0.3264,0.1498,15.0,1,15,2,1,25821.183999999997,0.0010909646900777285,-6.8206929373866405,3.37314078387963,1.375,4.0,0
JOB-107302,2026-08-29 22:52,ETL,Critical,us-east,11.07,4096,2,2,c8id.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 12.5 Gigabit,$0.2218 hourly,$0.0684 hourly,34.1,71.1,8,67.6,24.1,14.23,53.28,16.2,43.4,0.00535,Normal,4,8.0,0.2218,0.0684,12.5,1,22,5,0,5824.512,0.0019005884098101267,-6.265591751379847,2.4907230351094403,2.0,2.0,0
JOB-102042,2026-07-29 08:46,Aggregation,High,us-east,18.43,1024,1,0,r5dn.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 25 Gigabit,$0.3340 hourly,$0.1785 hourly,58.7,69.2,7,35.6,10.1,40.74,53.35,72.9,44.4,0.00412,Normal,4,32.0,0.334,0.1785,25.0,1,8,2,0,22675.456000000002,0.0008127730705834537,-7.11505861335298,2.9668182633893485,1.75,8.0,0
JOB-102672,2026-06-22 23:40,WebScraping,Low,us-east,19.19,1024,1,0,c7i.metal-24xl,Compute optimized,96 vCPUs,192 GiB,37.5 Gigabit,$4.2840 hourly,$0.9605 hourly,49.6,52.6,19,17.8,283.9,11.37,34.69,8.4,39.9,0.04748,Normal,96,192.0,4.284,0.9605,37.5,0,23,0,0,103415.808,0.00018556157294637198,-8.592123801363199,3.005187432324746,0.19791666666666666,2.0,0
JOB-101576,2026-08-08 17:33,ETL,Medium,us-east,4.8,2048,2,1,c6g.16xlarge,Compute optimized,64 vCPUs,128 GiB,25 Gigabit,$2.1760 hourly,$0.6425 hourly,78.8,53.5,17,94.7,27.2,57.75,24.22,29.7,21.6,0.02611,Normal,64,128.0,2.176,0.6425,25.0,0,17,5,1,70123.52,6.845064252336448e-05,-9.589397619519094,1.7578579175523736,0.265625,2.0,0
JOB-108626,2026-06-15 17:36,ETL,Low,ap-south,230.82,512,1,0,r8in.xlarge,Memory optimized,4 vCPUs,32 GiB,Up to 30 Gigabit,$0.4184 hourly,$0.1617 hourly,89.6,69.0,13,73.0,11.7,62.64,36.31,4.3,389.2,0.04523,Normal,4,32.0,0.4184,0.1617,30.0,1,17,0,1,22609.92,0.010208793308423914,-4.584505841016089,5.445961208460599,3.25,8.0,0
JOB-106902,2026-06-27 14:20,WebScraping,Critical,eu-central,161.78,2048,1,0,c7gd.large,Compute optimized,2 vCPUs,4 GiB,Up to 12.5 Gigabit,$0.0907 hourly,$0.0349 hourly,92.5,41.3,14,18.0,57.0,53.38,35.64,29.7,837.8,0.02111,Bottleneck,2,4.0,0.0907,0.0349,12.5,1,14,5,1,1691.648,0.09563455281476999,-2.3472210931084327,5.092399595898895,7.0,2.0,1
JOB-100583,2026-06-20 14:05,WebScraping,Low,us-west,74.17,1024,3,0,r8g.metal-24xl,Memory optimized,96 vCPUs,768 GiB,40 Gigabit,$5.6554 hourly,$1.4832 hourly,23.7,70.0,22,14.6,37.2,49.16,38.18,36.9,36.9,0.1739,Normal,96,768.0,5.6554,1.4832,40.0,0,14,5,1,550502.4,0.0001347314743768601,-8.912226839059926,4.319752215189378,0.22916666666666666,8.0,0
JOB-104857,2026-07-21 16:15,ETL,Critical,us-west,140.93,1024,5,0,c4.4xlarge,Compute optimized,16 vCPUs,30 GiB,High,$0.7960 hourly,$0.3131 hourly,79.7,58.9,18,50.8,126.4,54.15,26.35,55.3,196.0,0.21669,Bottleneck,16,30.0,0.796,0.3131,10.0,0,16,1,1,18094.08,0.007788735321165818,-4.855076778727638,4.955333978311167,1.125,1.875,1
JOB-105629,2026-06-26 09:17,Aggregation,Medium,us-east,25.85,512,5,0,c9gd.xlarge,Compute optimized,4 vCPUs,8 GiB,Up to 15 Gigabit,$0.2136 hourly,$0.0759 hourly,64.9,41.7,14,28.8,120.6,28.44,46.32,1.5,43.7,0.01296,Normal,4,8.0,0.2136,0.0759,15.0,1,9,4,1,3416.0640000000003,0.007567188436750599,-4.883933689141515,3.2902658209548736,3.5,2.0,0
JOB-107273,2026-06-14 12:19,Aggregation,Low,us-east,11.92,2048,3,0,c5d.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0960 hourly,$0.0312 hourly,72.9,15.8,13,26.7,79.3,44.47,30.09,128.5,73.0,0.00584,Bottleneck,2,4.0,0.096,0.0312,10.0,1,12,6,1,647.168,0.018418710443037976,-3.9943882591269695,2.558776498354456,6.5,2.0,1
JOB-106500,2026-06-19 18:29,WebScraping,Medium,ap-south,47.09,512,2,1,c5a.16xlarge,Compute optimized,64 vCPUs,128 GiB,20 Gigabit,$2.4640 hourly,$0.9745 hourly,16.0,44.7,13,68.5,109.8,29.3,37.39,31.3,46.0,0.06297,Normal,64,128.0,2.464,0.9745,20.0,0,18,4,0,58589.184,0.0008037319652719519,-7.126244720895039,3.873074255289571,0.203125,2.0,0
JOB-107022,2026-07-21 14:21,ETL,High,us-east,24.31,4096,4,0,x2gd.large,Memory optimized,2 vCPUs,32 GiB,Up to 10 Gigabit,$0.1670 hourly,$0.0498 hourly,43.3,71.4,10,15.0,130.2,46.34,9.1,36.7,126.2,0.02342,Bottleneck,2,32.0,0.167,0.0498,10.0,1,14,1,1,23396.352000000003,0.0010390508742559523,-6.869447603428595,3.2311995745570328,5.0,16.0,1
JOB-104533,2026-06-11 11:42,ETL,Medium,eu-central,7.39,2048,4,0,m6gd.xlarge,General purpose,4 vCPUs,16 GiB,Up to 10 Gigabit,$0.1808 hourly,$0.1063 hourly,59.1,51.0,8,19.7,32.5,29.62,17.58,17.3,36.3,0.00729,Normal,4,16.0,0.1808,0.1063,10.0,1,11,3,1,8355.84,0.000884411381740196,-7.0305882396153585,2.127040520479115,2.0,4.0,0
JOB-107457,2026-06-12 06:02,DocumentProcessing,High,eu-central,6.61,2048,2,0,c6gd.large,Compute optimized,2 vCPUs,4 GiB,Up to 10 Gigabit,$0.0768 hourly,$0.0255 hourly,21.9,76.2,17,49.7,60.1,15.68,17.42,5.1,38.7,0.00165,Normal,2,4.0,0.0768,0.0255,10.0,1,6,4,0,3121.152,0.002117807783792651,-6.157373789560258,2.0294631718735947,8.5,2.0,0
JOB-108182,2026-06-14 07:32,WebScraping,Low,ap-south,99.89,1024,3,1,r8gn.4xlarge,Memory optimized,16 vCPUs,128 GiB,50 Gigabit,$1.4574 hourly,$0.4585 hourly,33.7,42.3,12,47.2,66.0,26.67,36.57,48.9,140.5,0.17064,Normal,16,128.0,1.4574,0.4585,50.0,0,7,6,0,55443.456,0.0018016553657838358,-6.319049389039153,4.614030814420288,0.75,8.0,0
JOB-103390,2026-06-25 09:33,WebScraping,Critical,us-east,17.52,8192,5,0,x8i.8xlarge,Memory optimized,32 vCPUs,512 GiB,15 Gigabit,$3.5013 hourly,$1.0208 hourly,55.6,76.8,14,79.6,74.1,36.2,4.74,33.5,41.4,0.20132,Normal,32,512.0,3.5013,1.0208,15.0,0,9,3,1,402653.184,4.3511390686035156e-05,-10.04248779929625,2.918851229218033,0.4375,16.0,0
